0.050549, -0.001712, -0.020776, 0.737316
0.051280, -0.001778, -0.021117, 0.742115
0.052000, -0.001844, -0.021456, 0.746804
0.052739, -0.001913, -0.021805, 0.751583
0.053489, -0.001983, -0.022160, 0.756389
0.054288, -0.002058, -0.022540, 0.761460
0.054998, -0.002126, -0.022880, 0.765935
0.055764, -0.002199, -0.023247, 0.770719
0.056534, -0.002274, -0.023617, 0.775487
0.057300, -0.002349, -0.023987, 0.780193
0.058077, -0.002425, -0.024364, 0.784933
0.058880, -0.002505, -0.024753, 0.789782
0.059664, -0.002583, -0.025136, 0.794488
0.060434, -0.002661, -0.025512, 0.799068
0.061229, -0.002741, -0.025901, 0.803757
0.062032, -0.002823, -0.026295, 0.808488
0.062871, -0.002910, -0.026708, 0.813395
0.063672, -0.002992, -0.027103, 0.818040
0.064469, -0.003075, -0.027497, 0.822626
0.065276, -0.003160, -0.027897, 0.827236
0.066096, -0.003246, -0.028304, 0.831880
0.066922, -0.003334, -0.028715, 0.836530
0.067753, -0.003423, -0.029128, 0.841166
0.068628, -0.003516, -0.029564, 0.846010
0.069455, -0.003605, -0.029975, 0.850554
0.070278, -0.003694, -0.030384, 0.855045
0.071130, -0.003787, -0.030806, 0.859655
0.072018, -0.003883, -0.031244, 0.864431
0.072869, -0.003976, -0.031663, 0.868965
0.073744, -0.004072, -0.032092, 0.873600
0.074576, -0.004164, -0.032497, 0.877971
0.075450, -0.004260, -0.032920, 0.882528
0.076328, -0.004356, -0.033343, 0.887079
0.077219, -0.004454, -0.033769, 0.891657
0.078124, -0.004554, -0.034199, 0.896278
0.079049, -0.004657, -0.034636, 0.900967
0.079933, -0.004754, -0.035049, 0.905412
0.080784, -0.004848, -0.035443, 0.909663
0.081683, -0.004948, -0.035856, 0.914122
0.082593, -0.005048, -0.036270, 0.918604
0.083552, -0.005154, -0.036702, 0.923295
0.084467, -0.005255, -0.037110, 0.927736
0.085343, -0.005352, -0.037497, 0.931963
0.086302, -0.005457, -0.037915, 0.936557
0.087201, -0.005556, -0.038302, 0.940829
0.088139, -0.005659, -0.038702, 0.945260
0.089113, -0.005765, -0.039112, 0.949833
0.090056, -0.005868, -0.039503, 0.954226
0.090973, -0.005968, -0.039879, 0.958467
0.091929, -0.006072, -0.040265, 0.962865
0.092880, -0.006175, -0.040644, 0.967208
0.093841, -0.006279, -0.041022, 0.971565
0.094806, -0.006383, -0.041395, 0.975913
0.095774, -0.006486, -0.041764, 0.980245
0.096747, -0.006590, -0.042129, 0.984574
0.097732, -0.006695, -0.042492, 0.988925
0.098743, -0.006803, -0.042859, 0.993358
0.099705, -0.006904, -0.043202, 0.997551
0.100716, -0.007010, -0.043556, 1.001930
0.101710, -0.007114, -0.043898, 1.006209
0.102708, -0.007218, -0.044235, 1.010475
0.103695, -0.007321, -0.044561, 1.014665
0.104704, -0.007425, -0.044889, 1.018923
0.105719, -0.007529, -0.045211, 1.023179
0.106738, -0.007633, -0.045529, 1.027425
0.107782, -0.007739, -0.045847, 1.031749
0.108789, -0.007840, -0.046147, 1.035892
0.109836, -0.007945, -0.046452, 1.040175
0.110859, -0.008047, -0.046743, 1.044330
0.111896, -0.008150, -0.047031, 1.048516
0.112974, -0.008256, -0.047323, 1.052845
0.114037, -0.008360, -0.047604, 1.057082
0.115099, -0.008463, -0.047876, 1.061288
0.116113, -0.008560, -0.048129, 1.065281
0.117158, -0.008660, -0.048383, 1.069374
0.118217, -0.008761, -0.048633, 1.073493
0.119309, -0.008864, -0.048884, 1.077718
0.120387, -0.008965, -0.049123, 1.081860
0.121495, -0.009068, -0.049361, 1.086096
0.122528, -0.009163, -0.049575, 1.090018
0.123603, -0.009261, -0.049791, 1.094076
0.124695, -0.009359, -0.050002, 1.098173
0.125809, -0.009459, -0.050209, 1.102330
0.126926, -0.009559, -0.050409, 1.106472
0.127990, -0.009652, -0.050592, 1.110393
0.129096, -0.009749, -0.050776, 1.114451
0.130207, -0.009846, -0.050953, 1.118499
0.131320, -0.009941, -0.051125, 1.122531
0.132441, -0.010037, -0.051291, 1.126568
0.133558, -0.010131, -0.051450, 1.130568
0.134714, -0.010228, -0.051610, 1.134683
0.135831, -0.010321, -0.051758, 1.138635
0.136959, -0.010415, -0.051903, 1.142607
0.138157, -0.010513, -0.052051, 1.146800
0.139247, -0.010602, -0.052181, 1.150590
0.140389, -0.010694, -0.052312, 1.154544
0.141578, -0.010790, -0.052444, 1.158634
0.142728, -0.010881, -0.052568, 1.162569
0.143882, -0.010973, -0.052687, 1.166494
0.145055, -0.011065, -0.052805, 1.170464
0.146283, -0.011161, -0.052924, 1.174595
0.147434, -0.011250, -0.053031, 1.178444
0.148565, -0.011338, -0.053133, 1.182206
0.149810, -0.011433, -0.053242, 1.186326
0.150877, -0.011515, -0.053332, 1.189837
0.152077, -0.011606, -0.053430, 1.193764
0.153271, -0.011696, -0.053524, 1.197651
0.154461, -0.011785, -0.053615, 1.201504
0.155660, -0.011874, -0.053704, 1.205366
0.156842, -0.011962, -0.053789, 1.209153
0.158071, -0.012052, -0.053874, 1.213068
0.159277, -0.012141, -0.053955, 1.216892
0.160490, -0.012229, -0.054033, 1.220716
0.161704, -0.012317, -0.054110, 1.224524
0.162933, -0.012406, -0.054184, 1.228356
0.164177, -0.012495, -0.054257, 1.232215
0.165383, -0.012582, -0.054326, 1.235937
0.166611, -0.012669, -0.054394, 1.239708
0.167830, -0.012755, -0.054459, 1.243432
0.169092, -0.012844, -0.054524, 1.247265
0.170334, -0.012932, -0.054587, 1.251021
0.171570, -0.013018, -0.054647, 1.254739
0.172841, -0.013106, -0.054707, 1.258540
0.174076, -0.013192, -0.054763, 1.262214
0.175333, -0.013279, -0.054818, 1.265937
0.176690, -0.013372, -0.054876, 1.269935
0.177861, -0.013452, -0.054925, 1.273367
0.179138, -0.013539, -0.054976, 1.277089
0.180432, -0.013627, -0.055026, 1.280846
0.181711, -0.013714, -0.055074, 1.284536
0.182992, -0.013800, -0.055121, 1.288216
0.184253, -0.013885, -0.055165, 1.291819
0.185541, -0.013971, -0.055210, 1.295481
0.186836, -0.014057, -0.055252, 1.299146
0.188133, -0.014143, -0.055294, 1.302799
0.189495, -0.014234, -0.055336, 1.306612
0.190795, -0.014319, -0.055375, 1.310235
0.192110, -0.014406, -0.055413, 1.313884
0.193375, -0.014489, -0.055449, 1.317373
0.194665, -0.014573, -0.055484, 1.320917
0.196006, -0.014661, -0.055519, 1.324582
0.197334, -0.014747, -0.055553, 1.328194
0.198649, -0.014832, -0.055585, 1.331754
0.199989, -0.014919, -0.055617, 1.335361
0.201320, -0.015005, -0.055647, 1.338931
0.202630, -0.015089, -0.055676, 1.342425
0.203995, -0.015176, -0.055706, 1.346048
0.205337, -0.015262, -0.055734, 1.349593
0.206742, -0.015352, -0.055762, 1.353288
0.208076, -0.015436, -0.055788, 1.356777
0.209385, -0.015520, -0.055812, 1.360186
0.210766, -0.015607, -0.055837, 1.363767
0.212106, -0.015691, -0.055861, 1.367222
0.213448, -0.015776, -0.055883, 1.370669
0.214859, -0.015865, -0.055906, 1.374274
0.216240, -0.015951, -0.055928, 1.377787
0.217616, -0.016037, -0.055949, 1.381269
0.218976, -0.016122, -0.055969, 1.384695
0.220370, -0.016209, -0.055989, 1.388193
0.221740, -0.016294, -0.056007, 1.391612
0.223151, -0.016382, -0.056026, 1.395117
0.224537, -0.016467, -0.056044, 1.398546
0.225940, -0.016554, -0.056061, 1.402000
0.227291, -0.016637, -0.056077, 1.405309
0.228730, -0.016726, -0.056093, 1.408819
0.230138, -0.016812, -0.056109, 1.412238
0.231546, -0.016899, -0.056124, 1.415643
0.232986, -0.016987, -0.056138, 1.419106
0.234329, -0.017069, -0.056152, 1.422323
0.235782, -0.017158, -0.056165, 1.425788
0.237209, -0.017244, -0.056179, 1.429173
0.238609, -0.017330, -0.056191, 1.432482
0.240032, -0.017416, -0.056203, 1.435828
0.241475, -0.017504, -0.056215, 1.439209
0.242958, -0.017593, -0.056226, 1.442665
0.244377, -0.017679, -0.056237, 1.445958
0.245796, -0.017765, -0.056247, 1.449237
0.247271, -0.017853, -0.056257, 1.452630
0.248779, -0.017944, -0.056267, 1.456082
0.250299, -0.018036, -0.056276, 1.459547
0.251784, -0.018125, -0.056285, 1.462916
0.253067, -0.018201, -0.056292, 1.465814
0.254516, -0.018288, -0.056300, 1.469074
0.256027, -0.018378, -0.056308, 1.472459
0.257532, -0.018468, -0.056316, 1.475814
0.258953, -0.018553, -0.056322, 1.478968
0.260431, -0.018641, -0.056329, 1.482236
0.261946, -0.018731, -0.056336, 1.485570
0.263364, -0.018815, -0.056341, 1.488678
0.264849, -0.018903, -0.056347, 1.491917
0.266330, -0.018991, -0.056353, 1.495137
0.267915, -0.019085, -0.056358, 1.498566
0.269415, -0.019174, -0.056363, 1.501795
0.270852, -0.019259, -0.056368, 1.504878
0.272323, -0.019346, -0.056372, 1.508019
0.273825, -0.019434, -0.056376, 1.511212
0.275398, -0.019527, -0.056380, 1.514543
0.276849, -0.019612, -0.056383, 1.517602
0.278420, -0.019704, -0.056387, 1.520901
0.279881, -0.019790, -0.056390, 1.523954
0.281404, -0.019880, -0.056393, 1.527124
0.282984, -0.019972, -0.056395, 1.530401
0.284529, -0.020063, -0.056398, 1.533591
0.286060, -0.020152, -0.056400, 1.536735
0.287575, -0.020241, -0.056402, 1.539837
0.289057, -0.020327, -0.056404, 1.542857
0.290596, -0.020417, -0.056405, 1.545982
0.292215, -0.020512, -0.056407, 1.549255
0.293776, -0.020603, -0.056408, 1.552397
0.295237, -0.020688, -0.056409, 1.555324
0.296841, -0.020781, -0.056410, 1.558527
0.298367, -0.020870, -0.056411, 1.561560
0.299907, -0.020959, -0.056412, 1.564608
0.301536, -0.021054, -0.056412, 1.567820
0.303118, -0.021146, -0.056412, 1.570927
0.304682, -0.021237, -0.056413, 1.573986
0.306211, -0.021325, -0.056413, 1.576962
0.307749, -0.021414, -0.056413, 1.579945
0.309326, -0.021506, -0.056413, 1.582993
0.310976, -0.021601, -0.056412, 1.586167
0.312556, -0.021692, -0.056412, 1.589193
0.314105, -0.021782, -0.056411, 1.592148
0.315719, -0.021875, -0.056410, 1.595217
0.317266, -0.021964, -0.056409, 1.598144
0.318899, -0.022058, -0.056408, 1.601222
0.320498, -0.022151, -0.056407, 1.604226
0.322054, -0.022240, -0.056406, 1.607135
0.323709, -0.022336, -0.056404, 1.610217
0.325268, -0.022425, -0.056403, 1.613110
0.326874, -0.022518, -0.056401, 1.616077
0.328487, -0.022610, -0.056400, 1.619046
0.330167, -0.022707, -0.056398, 1.622125
0.331805, -0.022801, -0.056396, 1.625115
0.333345, -0.022889, -0.056394, 1.627916
0.334975, -0.022983, -0.056392, 1.630870
0.336600, -0.023076, -0.056389, 1.633800
0.338227, -0.023169, -0.056387, 1.636725
0.339922, -0.023266, -0.056384, 1.639760
0.341578, -0.023361, -0.056381, 1.642712
0.343165, -0.023452, -0.056379, 1.645530
0.344782, -0.023544, -0.056376, 1.648391
0.346426, -0.023638, -0.056373, 1.651288
0.348074, -0.023733, -0.056370, 1.654181
0.349781, -0.023830, -0.056366, 1.657165
0.351481, -0.023927, -0.056363, 1.660126
0.353039, -0.024016, -0.056360, 1.662828
0.354751, -0.024114, -0.056356, 1.665787
0.356374, -0.024206, -0.056352, 1.668582
0.358112, -0.024305, -0.056349, 1.671561
0.359738, -0.024398, -0.056345, 1.674339
0.361464, -0.024496, -0.056341, 1.677276
0.363113, -0.024590, -0.056337, 1.680071
0.364750, -0.024683, -0.056333, 1.682836
0.366430, -0.024779, -0.056329, 1.685662
0.368078, -0.024873, -0.056324, 1.688423
0.369829, -0.024972, -0.056319, 1.691347
0.371516, -0.025068, -0.056314, 1.694152
0.373205, -0.025164, -0.056309, 1.696949
0.374906, -0.025260, -0.056304, 1.699756
0.376550, -0.025353, -0.056298, 1.702458
0.378275, -0.025451, -0.056293, 1.705284
0.379948, -0.025546, -0.056287, 1.708015
0.381664, -0.025643, -0.056281, 1.710804
0.383410, -0.025742, -0.056274, 1.713632
0.385079, -0.025836, -0.056268, 1.716324
0.386793, -0.025933, -0.056261, 1.719079
0.388533, -0.026032, -0.056254, 1.721866
0.390248, -0.026129, -0.056247, 1.724601
0.391941, -0.026224, -0.056240, 1.727292
0.393698, -0.026324, -0.056233, 1.730074
0.395428, -0.026421, -0.056226, 1.732804
0.397161, -0.026519, -0.056218, 1.735527
0.398868, -0.026615, -0.056211, 1.738200
0.400606, -0.026713, -0.056203, 1.740912
0.402335, -0.026811, -0.056195, 1.743599
0.404130, -0.026912, -0.056186, 1.746379
0.405833, -0.027008, -0.056178, 1.749006
0.407613, -0.027108, -0.056170, 1.751743
0.409345, -0.027205, -0.056161, 1.754395
0.411073, -0.027302, -0.056153, 1.757031
0.412822, -0.027401, -0.056144, 1.759691
0.414634, -0.027502, -0.056135, 1.762434
0.416626, -0.027614, -0.056125, 1.765441
0.418154, -0.027700, -0.056117, 1.767738
0.419852, -0.027795, -0.056108, 1.770281
0.421627, -0.027895, -0.056099, 1.772932
0.423436, -0.027997, -0.056089, 1.775623
0.425242, -0.028098, -0.056079, 1.778298
0.426975, -0.028195, -0.056070, 1.780857
0.428716, -0.028292, -0.056060, 1.783419
0.430502, -0.028392, -0.056051, 1.786036
0.432342, -0.028496, -0.056040, 1.788725
0.434121, -0.028595, -0.056030, 1.791314
0.435865, -0.028693, -0.056020, 1.793843
0.437699, -0.028795, -0.056010, 1.796492
0.439445, -0.028893, -0.056000, 1.799006
0.441236, -0.028993, -0.055990, 1.801575
0.443100, -0.029097, -0.055979, 1.804240
0.444912, -0.029198, -0.055968, 1.806821
0.446715, -0.029299, -0.055957, 1.809380
0.448516, -0.029400, -0.055947, 1.811926
0.450267, -0.029497, -0.055936, 1.814394
0.452069, -0.029598, -0.055925, 1.816924
0.453885, -0.029699, -0.055914, 1.819465
0.455702, -0.029800, -0.055903, 1.821999
0.457523, -0.029902, -0.055892, 1.824530
0.459357, -0.030004, -0.055881, 1.827068
0.461168, -0.030105, -0.055870, 1.829567
0.462994, -0.030207, -0.055858, 1.832078
0.464834, -0.030309, -0.055847, 1.834598
0.466664, -0.030411, -0.055835, 1.837096
0.468546, -0.030515, -0.055823, 1.839657
0.470362, -0.030616, -0.055812, 1.842119
0.472186, -0.030718, -0.055800, 1.844582
0.474011, -0.030819, -0.055788, 1.847038
0.475904, -0.030924, -0.055776, 1.849579
0.477695, -0.031024, -0.055765, 1.851972
0.479598, -0.031130, -0.055752, 1.854508
0.481445, -0.031232, -0.055740, 1.856960
0.483252, -0.031332, -0.055729, 1.859350
0.485104, -0.031435, -0.055717, 1.861790
0.487028, -0.031542, -0.055704, 1.864318
0.488884, -0.031645, -0.055692, 1.866748
0.490697, -0.031745, -0.055680, 1.869114
0.492607, -0.031851, -0.055667, 1.871597
0.494440, -0.031953, -0.055655, 1.873972
0.496296, -0.032055, -0.055642, 1.876368
0.498224, -0.032162, -0.055629, 1.878850
0.500105, -0.032266, -0.055617, 1.881262
0.501986, -0.032370, -0.055604, 1.883666
0.503863, -0.032474, -0.055591, 1.886056
0.505683, -0.032575, -0.055579, 1.888366
0.507602, -0.032681, -0.055566, 1.890794
0.509458, -0.032783, -0.055553, 1.893133
0.511349, -0.032888, -0.055540, 1.895510
0.513297, -0.032995, -0.055527, 1.897948
0.515219, -0.033102, -0.055514, 1.900347
0.517031, -0.033202, -0.055501, 1.902600
0.518990, -0.033310, -0.055488, 1.905028
0.520833, -0.033411, -0.055475, 1.907305
0.522745, -0.033517, -0.055462, 1.909659
0.524761, -0.033628, -0.055448, 1.912132
0.526562, -0.033727, -0.055435, 1.914335
0.528477, -0.033833, -0.055422, 1.916669
0.530383, -0.033938, -0.055409, 1.918984
0.532334, -0.034045, -0.055395, 1.921345
0.534254, -0.034151, -0.055382, 1.923662
0.536233, -0.034260, -0.055368, 1.926041
0.538096, -0.034362, -0.055355, 1.928273
0.539985, -0.034466, -0.055341, 1.930529
0.541912, -0.034572, -0.055328, 1.932824
0.543877, -0.034680, -0.055314, 1.935155
0.545811, -0.034787, -0.055300, 1.937442
0.547749, -0.034893, -0.055286, 1.939727
0.549683, -0.035000, -0.055273, 1.941998
0.551590, -0.035104, -0.055259, 1.944231
0.553528, -0.035211, -0.055245, 1.946492
0.555514, -0.035320, -0.055231, 1.948802
0.557451, -0.035426, -0.055217, 1.951047
0.559374, -0.035532, -0.055204, 1.953268
0.561363, -0.035641, -0.055189, 1.955560
0.563278, -0.035746, -0.055175, 1.957757
0.565221, -0.035852, -0.055162, 1.959980
0.567238, -0.035963, -0.055147, 1.962280
0.569197, -0.036070, -0.055133, 1.964507
0.571168, -0.036178, -0.055119, 1.966739
0.573128, -0.036286, -0.055105, 1.968952
0.575026, -0.036390, -0.055091, 1.971088
0.576995, -0.036497, -0.055077, 1.973296
0.579029, -0.036609, -0.055062, 1.975570
0.580943, -0.036713, -0.055048, 1.977703
0.582980, -0.036825, -0.055033, 1.979966
0.584956, -0.036933, -0.055019, 1.982153
0.586871, -0.037037, -0.055005, 1.984266
0.588873, -0.037147, -0.054990, 1.986469
0.590835, -0.037254, -0.054976, 1.988620
0.592904, -0.037367, -0.054961, 1.990881
0.594924, -0.037477, -0.054946, 1.993081
0.596800, -0.037580, -0.054932, 1.995118
0.598806, -0.037689, -0.054918, 1.997290
0.600791, -0.037798, -0.054903, 1.999430
0.602816, -0.037908, -0.054888, 2.001608
0.604891, -0.038021, -0.054873, 2.003833
0.606886, -0.038130, -0.054858, 2.005964
0.608892, -0.038239, -0.054844, 2.008100
0.610799, -0.038343, -0.054830, 2.010124
0.612805, -0.038453, -0.054815, 2.012247
0.614863, -0.038565, -0.054800, 2.014417
0.616937, -0.038678, -0.054784, 2.016598
0.618916, -0.038785, -0.054770, 2.018672
0.620880, -0.038892, -0.054755, 2.020723
0.622940, -0.039004, -0.054740, 2.022869
0.624899, -0.039111, -0.054726, 2.024902
0.626921, -0.039221, -0.054711, 2.026994
0.628977, -0.039333, -0.054696, 2.029116
0.630963, -0.039441, -0.054681, 2.031157
0.633031, -0.039553, -0.054666, 2.033278
0.635025, -0.039661, -0.054651, 2.035315
0.637064, -0.039772, -0.054636, 2.037391
0.639121, -0.039884, -0.054620, 2.039480
0.641155, -0.039994, -0.054605, 2.041538
0.643197, -0.040105, -0.054590, 2.043598
0.645227, -0.040215, -0.054575, 2.045640
0.647274, -0.040326, -0.054560, 2.047691
0.649293, -0.040436, -0.054545, 2.049709
0.651334, -0.040546, -0.054530, 2.051742
0.653536, -0.040666, -0.054513, 2.053930
0.655478, -0.040771, -0.054499, 2.055852
0.657569, -0.040884, -0.054483, 2.057915
0.659529, -0.040990, -0.054468, 2.059844
0.661593, -0.041102, -0.054453, 2.061868
0.663652, -0.041213, -0.054438, 2.063880
0.665725, -0.041326, -0.054422, 2.065901
0.667895, -0.041443, -0.054406, 2.068010
0.669867, -0.041550, -0.054391, 2.069920
0.671901, -0.041660, -0.054376, 2.071884
0.673974, -0.041772, -0.054361, 2.073878
0.676120, -0.041888, -0.054344, 2.075938
0.678186, -0.041999, -0.054329, 2.077914
0.680320, -0.042115, -0.054313, 2.079949
0.682325, -0.042223, -0.054298, 2.081855
0.684352, -0.042332, -0.054283, 2.083776
0.686427, -0.042444, -0.054267, 2.085736
0.688567, -0.042560, -0.054251, 2.087752
0.690684, -0.042674, -0.054235, 2.089739
0.692785, -0.042787, -0.054220, 2.091706
0.694805, -0.042896, -0.054204, 2.093592
0.696886, -0.043008, -0.054189, 2.095527
0.698970, -0.043120, -0.054173, 2.097460
0.701119, -0.043236, -0.054157, 2.099447
0.703270, -0.043352, -0.054141, 2.101429
0.705373, -0.043465, -0.054125, 2.103362
0.707421, -0.043576, -0.054110, 2.105238
0.709521, -0.043688, -0.054094, 2.107156
0.711562, -0.043798, -0.054078, 2.109014
0.713687, -0.043913, -0.054062, 2.110943
0.715834, -0.044028, -0.054046, 2.112886
0.717960, -0.044142, -0.054030, 2.114804
0.720066, -0.044255, -0.054014, 2.116699
0.722104, -0.044365, -0.053999, 2.118526
0.724213, -0.044478, -0.053983, 2.120411
0.726427, -0.044597, -0.053967, 2.122385
0.728538, -0.044710, -0.053951, 2.124261
0.730599, -0.044821, -0.053935, 2.126087
0.732785, -0.044938, -0.053919, 2.128018
0.734870, -0.045050, -0.053903, 2.129853
0.736945, -0.045161, -0.053887, 2.131675
0.739130, -0.045279, -0.053871, 2.133587
0.741295, -0.045395, -0.053854, 2.135476
0.743447, -0.045510, -0.053838, 2.137349
0.745472, -0.045618, -0.053823, 2.139105
0.747611, -0.045733, -0.053807, 2.140954
0.749751, -0.045847, -0.053791, 2.142800
0.751883, -0.045962, -0.053774, 2.144632
0.754126, -0.046082, -0.053757, 2.146555
0.756261, -0.046196, -0.053741, 2.148379
0.758420, -0.046311, -0.053725, 2.150217
0.760479, -0.046421, -0.053709, 2.151966
0.762614, -0.046535, -0.053693, 2.153774
0.764835, -0.046654, -0.053677, 2.155649
0.767037, -0.046772, -0.053660, 2.157503
0.769177, -0.046886, -0.053644, 2.159298
0.771235, -0.046996, -0.053628, 2.161020
0.773387, -0.047111, -0.053612, 2.162815
0.775547, -0.047226, -0.053595, 2.164612
0.777717, -0.047342, -0.053579, 2.166411
0.779886, -0.047457, -0.053563, 2.168204
0.782048, -0.047573, -0.053546, 2.169986
0.784229, -0.047689, -0.053530, 2.171779
0.786388, -0.047804, -0.053513, 2.173548
0.788551, -0.047919, -0.053497, 2.175316
0.790730, -0.048035, -0.053481, 2.177091
0.792925, -0.048152, -0.053464, 2.178873
0.795083, -0.048267, -0.053448, 2.180621
0.797256, -0.048383, -0.053431, 2.182375
0.799431, -0.048498, -0.053415, 2.184126
